id|from_user_id|to_user_id
129051|2638|4336
129052|2638|760
129053|2638|3187
129054|2638|3062
129055|2638|2167
129056|2638|4600
129057|2638|505
129058|2638|3578
129059|2638|763
129060|2638|4350
129061|2639|516
129062|2639|3088
129063|2639|1041
129064|2639|2578
129065|2639|528
129066|2639|1054
129067|2639|549
129068|2639|3625
129069|2639|3130
129070|2639|3651
129071|2639|579
129072|2639|3142
129073|2639|1609
129074|2639|2634
129075|2639|3659
129076|2639|2125
129077|2639|3673
129078|2639|3674
129079|2639|1119
129080|2639|4705
129081|2639|610
129082|2639|3689
129083|2639|1643
129084|2639|2175
129085|2639|649
129086|2639|4236
129087|2639|3215
129088|2639|146
129089|2639|1692
129090|2639|680
129091|2639|2730
129092|2639|171
129093|2639|2739
129094|2639|3257
129095|2639|4287
129096|2639|4809
129097|2639|1228
129098|2639|1744
129099|2639|4304
129100|2639|3282
129101|2639|3796
129102|2639|4821
129103|2639|4309
129104|2639|2280
129105|2639|1772
129106|2639|4845
129107|2639|238
129108|2639|4356
129109|2639|4879
129110|2639|4371
129111|2639|1813
129112|2639|2846
129113|2639|4910
129114|2639|3887
129115|2639|4403
129116|2639|3892
129117|2639|310
129118|2639|4928
129119|2639|4420
129120|2639|4431
129121|2639|3407
129122|2639|4946
129123|2639|4956
129124|2639|2913
129125|2639|873
129126|2639|4459
129127|2639|365
129128|2639|4989
129129|2639|2431
129130|2639|2943
129131|2639|903
129132|2639|909
129133|2639|910
129134|2639|2450
129135|2639|406
129136|2639|410
129137|2639|1436
129138|2639|4509
129139|2639|413
129140|2639|2986
129141|2639|428
129142|2639|4016
129143|2639|4017
129144|2639|3512
129145|2639|4027
129146|2639|3007
129147|2639|4041
129148|2639|3548
129149|2639|3038
129150|2639|479
129151|2639|4579
129152|2639|2024
129153|2639|3056
129154|2639|4598
129155|2639|4091
129156|2640|256
129157|2640|3714
129158|2640|2564
129159|2640|4488
129160|2640|4875
129161|2640|1932
129162|2640|3597
129163|2640|4107
129164|2640|2194
129165|2640|3603
129166|2640|1428
129167|2640|3986
129168|2640|790
129169|2640|3607
129170|2640|2198
129171|2640|1435
129172|2640|2204
129173|2640|29
129174|2640|3103
129175|2640|287
129176|2640|4385
129177|2640|2084
129178|2640|4772
129179|2640|2599
129180|2640|3240
129181|2640|2857
129182|2640|3629
129183|2640|4014
129184|2640|2737
129185|2640|1842
129186|2640|4276
129187|2640|2613
129188|2640|1973
129189|2640|4024
129190|2640|1465
129191|2640|1853
129192|2640|3262
129193|2640|2880
129194|2640|4549
129195|2640|2503
129196|2640|969
129197|2640|3786
129198|2640|1227
129199|2640|1739
129200|2640|3151
129201|2640|2769
129202|2640|1106
129203|2640|4947
129204|2640|1619
129205|2640|469
129206|2640|2646
129207|2640|3026
129208|2640|1882
129209|2640|2266
129210|2640|221
129211|2640|3680
129212|2640|1889
129213|2640|4707
129214|2640|4195
129215|2640|1128
129216|2640|1259
129217|2640|3181
129218|2640|1390
129219|2640|3568
129220|2640|4978
129221|2640|1779
129222|2640|3322
129223|2640|380
129224|2641|3971
129225|2641|4873
129226|2641|265
129227|2641|393
129228|2641|1036
129229|2641|653
129230|2641|1039
129231|2641|4367
129232|2641|2193
129233|2641|791
129234|2641|2843
129235|2641|3870
129236|2641|4638
129237|2641|1056
129238|2641|4643
129239|2641|4389
129240|2641|1958
129241|2641|3880
129242|2641|2856
129243|2641|426
129244|2641|4138
129245|2641|1071
129246|2641|432
129247|2641|2481
129248|2641|2994
129249|2641|1587
129250|2641|308
129251|2641|3125
129252|2641|3126
129253|2641|4021
129254|2641|3518
129255|2641|1086
129256|2641|3139
129257|2641|2885
129258|2641|2502
129259|2641|1742
129260|2641|206
129261|2641|2769
129262|2641|979
129263|2641|3028
129264|2641|597
129265|2641|3926
129266|2641|2006
129267|2641|859
129268|2641|1755
129269|2641|4956
129270|2641|1246
129271|2641|2399
129272|2641|2912
129273|2641|2651
129274|2641|4579
129275|2641|3172
129276|2641|3941
129277|2641|1127
129278|2641|4840
129279|2641|1512
129280|2641|1516
129281|2641|1261
129282|2641|4334
129283|2641|3055
129284|2641|3826
129285|2641|114
129286|2641|882
129287|2641|2034
129288|2641|3191
129289|2641|2424
129290|2641|2557
129291|2641|1406
129292|2642|1410
129293|2642|1155
129294|2642|3970
129295|2642|3973
129296|2642|1290
129297|2642|3469
129298|2642|784
129299|2642|1554
129300|2642|4628
129301|2642|792
129302|2642|2846
129303|2642|543
129304|2642|3104
129305|2642|291
129306|2642|3877
129307|2642|806
129308|2642|2215
129309|2642|4780
129310|2642|557
129311|2642|817
129312|2642|2482
129313|2642|946
129314|2642|3892
129315|2642|4025
129316|2642|3642
129317|2642|316
129318|2642|4542
129319|2642|4544
129320|2642|2373
129321|2642|4047
129322|2642|2641
129323|2642|94
129324|2642|223
129325|2642|3679
129326|2642|2145
129327|2642|3042
129328|2642|2922
129329|2642|4459
129330|2642|622
129331|2642|4592
129332|2642|2930
129333|2642|2546
129334|2642|243
129335|2642|1397
129336|2642|2175
129337|2643|1034
129338|2643|2571
129339|2643|2574
129340|2643|4646
129341|2643|2087
129342|2643|3632
129343|2643|3121
129344|2643|572
129345|2643|574
129346|2643|3650
129347|2643|1618
129348|2643|4186
129349|2643|3675
129350|2643|2144
129351|2643|2660
129352|2643|4200
129353|2643|3177
129354|2643|1647
129355|2643|120
129356|2643|4217
129357|2643|4739
129358|2643|4227
129359|2643|653
129360|2643|144
129361|2643|1705
129362|2643|3755
129363|2643|1729
129364|2643|1219
129365|2643|1220
129366|2643|3780
129367|2643|198
129368|2643|202
129369|2643|3284
129370|2643|212
129371|2643|1238
129372|2643|732
129373|2643|736
129374|2643|4322
129375|2643|1765
129376|2643|4328
129377|2643|4841
129378|2643|3313
129379|2643|4863
129380|2643|1793
129381|2643|3330
129382|2643|1796
129383|2643|3337
129384|2643|777
129385|2643|1308
129386|2643|288
129387|2643|1321
129388|2643|4914
129389|2643|3381
129390|2643|3382
129391|2643|4918
129392|2643|3390
129393|2643|2881
129394|2643|2882
129395|2643|325
129396|2643|1864
129397|2643|4952
129398|2643|4441
129399|2643|1377
129400|2643|2403
129401|2643|872
129402|2643|1388
129403|2643|2928
129404|2643|371
129405|2643|3444
129406|2643|2934
129407|2643|2423
129408|2643|1923
129409|2643|1925
129410|2643|1415
129411|2643|398
129412|2643|1446
129413|2643|2985
129414|2643|1452
129415|2643|2989
129416|2643|2479
129417|2643|1466
129418|2643|1984
129419|2643|466
129420|2643|3543
129421|2643|4569
129422|2643|3546
129423|2643|4062
129424|2643|3042
129425|2643|488
129426|2643|4075
129427|2643|4078
129428|2643|4591
129429|2643|495
129430|2643|3571
129431|2643|2553
129432|2643|507
129433|2644|1244
129434|2644|1302
129435|2645|1666
129436|2645|2692
129437|2645|3979
129438|2645|523
129439|2645|4879
129440|2645|1811
129441|2645|277
129442|2645|151
129443|2645|155
129444|2645|1437
129445|2645|541
129446|2645|3358
129447|2645|160
129448|2645|3246
129449|2645|4783
129450|2645|816
129451|2645|2480
129452|2645|2994
129453|2645|1718
129454|2645|1976
129455|2645|3515
129456|2645|1600
129457|2645|2241
129458|2645|2240
129459|2645|1354
129460|2645|2130
129461|2645|979
129462|2645|3158
129463|2645|3287
129464|2645|602
129465|2645|603
129466|2645|4187
129467|2645|4575
129468|2645|4191
129469|2645|4831
129470|2645|4959
129471|2645|102
129472|2645|488
129473|2645|1900
129474|2645|2033
129475|2645|4594
129476|2645|370
129477|2645|1012
129478|2645|3186
129479|2645|502
129480|2645|1912
129481|2645|2427
129482|2645|764
129483|2646|2561
129484|2646|2
129485|2646|4614
129486|2646|4105
129487|2646|20
129488|2646|3100
129489|2646|4130
129490|2646|4657
129491|2646|4660
129492|2646|2107
129493|2646|4680
129494|2646|2126
129495|2646|1630
129496|2646|1631
129497|2646|3684
129498|2646|1132
129499|2646|4729
129500|2646|4736
129501|2646|4225
129502|2646|1161
129503|2646|163
129504|2646|164
129505|2646|2732
129506|2646|4781
129507|2646|1202
129508|2646|2739
129509|2646|4789
129510|2646|4283
129511|2646|1724
129512|2646|1726
129513|2646|3778
129514|2646|3267
129515|2646|4301
129516|2646|2770
129517|2646|1240
129518|2646|4829
129519|2646|3812
129520|2646|3303
129521|2646|1268
129522|2646|2807
129523|2646|2302
129524|2646|3348
129525|2646|1823
129526|2646|3360
129527|2646|3871
129528|2646|292
129529|2646|297
129530|2646|1322
129531|2646|811
129532|2646|1842
129533|2646|3381
129534|2646|2358
129535|2646|825
129536|2646|2367
129537|2646|4421
129538|2646|4953
129539|2646|2404
129540|2646|4464
129541|2646|1905
129542|2646|1906
129543|2646|3447
129544|2646|889
129545|2646|4474
129546|2646|3965
129547|2646|1926
129548|2646|3998
129549|2646|1956
129550|2646|428
129551|2646|2989
129552|2646|2990
129553|2646|3511
129554|2646|3518
129555|2646|4548
129556|2646|977
129557|2646|472
129558|2646|989
129559|2646|481
129560|2646|4065
129561|2646|1523
129562|2646|2549
129563|2646|3580
129564|2647|3587
129565|2647|4104
129566|2647|2568
129567|2647|3981
129568|2647|3342
129569|2647|3349
129570|2647|279
129571|2647|536
129572|2647|2968
129573|2647|2071
129574|2647|2331
129575|2647|4120
129576|2647|3614
129577|2647|287
129578|2647|2206
129579|2647|2335
129580|2647|933
129581|2647|2087
129582|2647|560
129583|2647|3377
129584|2647|4787
129585|2647|4149
129586|2647|3638
129587|2647|1975
129588|2647|2360
129589|2647|1851
129590|2647|4923
129591|2647|1603
129592|2647|2884
129593|2647|3142
129594|2647|3911
129595|2647|202
129596|2647|2638
129597|2647|2006
129598|2647|3417
129599|2647|3290
129600|2647|4185
129601|2647|4061
129602|2647|1118
129603|2647|2783
129604|2647|477
129605|2647|2275
129606|2647|2149
129607|2647|3307
129608|2647|4337
129609|2647|4722
129610|2647|2549
129611|2647|4855
129612|2647|1017
129613|2647|383
129614|2648|3973
129615|2648|391
129616|2648|2441
129617|2648|4747
129618|2648|2444
129619|2648|1169
129620|2648|152
129621|2648|25
129622|2648|4761
129623|2648|2850
129624|2648|3619
129625|2648|2726
129626|2648|3367
129627|2648|4903
129628|2648|679
129629|2648|429
129630|2648|2103
129631|2648|4281
129632|2648|1340
129633|2648|1980
129634|2648|706
129635|2648|962
129636|2648|197
129637|2648|4039
129638|2648|1870
129639|2648|4047
129640|2648|3152
129641|2648|81
129642|2648|3278
129643|2648|4950
129644|2648|471
129645|2648|731
129646|2648|1629
129647|2648|2787
129648|2648|3558
129649|2648|232
129650|2648|3816
129651|2648|1903
129652|2648|1392
129653|2648|239
129654|2648|507
129655|2648|3068
129656|2648|125
129657|2648|4350
129658|2649|1034
129659|2649|4619
129660|2649|2060
129661|2649|549
129662|2649|2601
129663|2649|2044
129664|2649|3118
129665|2649|1071
129666|2649|1586
129667|2649|55
129668|2649|1089
129669|2649|1602
129670|2649|2631
129671|2649|1098
129672|2649|3661
129673|2649|4178
129674|2649|3156
129675|2649|1111
129676|2649|2139
129677|2649|1116
129678|2649|4190
129679|2649|4192
129680|2649|4199
129681|2649|1647
129682|2649|124
129683|2649|2173
129684|2649|2710
129685|2649|4253
129686|2649|4255
129687|2649|171
129688|2649|1197
129689|2649|3760
129690|2649|3765
129691|2649|1209
129692|2649|4300
129693|2649|4815
129694|2649|4817
129695|2649|1242
129696|2649|2270
129697|2649|2281
129698|2649|745
129699|2649|2292
129700|2649|758
129701|2649|4343
129702|2649|2808
129703|2649|2818
129704|2649|2819
129705|2649|4868
129706|2649|774
129707|2649|4881
129708|2649|3364
129709|2649|1830
129710|2649|807
129711|2649|1341
129712|2649|832
129713|2649|1869
129714|2649|333
129715|2649|335
129716|2649|1366
129717|2649|4438
129718|2649|4977
129719|2649|1399
129720|2649|3450
129721|2649|379
129722|2649|2431
129723|2649|3460
129724|2649|3986
129725|2649|2451
129726|2649|2461
129727|2649|1446
129728|2649|2985
129729|2649|940
129730|2649|2992
129731|2649|1458
129732|2649|3000
129733|2649|1981
129734|2649|967
129735|2649|968
129736|2649|4070
129737|2649|494
129738|2649|4593
129739|2649|3574
129740|2649|4090
129741|2649|1532
129742|2650|4616
129743|2650|1544
129744|2650|3594
129745|2650|2443
129746|2650|1801
129747|2650|4881
129748|2650|1693
129749|2650|932
129750|2650|2980
129751|2650|1830
129752|2650|684
129753|2650|3122
129754|2650|2355
129755|2650|2482
129756|2650|1467
129757|2650|3133
129758|2650|2120
129759|2650|3540
129760|2650|4062
129761|2650|2270
129762|2650|4709
129763|2650|2409
129764|2650|1772
129765|2650|620
129766|2650|1902
129767|2650|2927
129768|2650|4848
129769|2650|4975
129770|2650|4339
129771|2650|1907
129772|2650|4342
129773|2650|3576
129774|2651|3081
129775|2651|2573
129776|2651|17
129777|2651|535
129778|2651|4632
129779|2651|42
129780|2651|1594
129781|2651|3644
129782|2651|2109
129783|2651|2628
129784|2651|3665
129785|2651|4199
129786|2651|1133
129787|2651|4718
129788|2651|4211
129789|2651|3700
129790|2651|4725
129791|2651|4217
129792|2651|3707
129793|2651|635
129794|2651|1673
129795|2651|3731
129796|2651|3225
129797|2651|3229
129798|2651|3230
129799|2651|1182
129800|2651|2723
129801|2651|4264
129802|2651|3767
129803|2651|4802
129804|2651|197
129805|2651|3782
129806|2651|4807
129807|2651|712
129808|2651|4309
129809|2651|1241
129810|2651|4325
129811|2651|2280
129812|2651|747
129813|2651|4846
129814|2651|3837
129815|2651|1285
129816|2651|2836
129817|2651|2850
129818|2651|3382
129819|2651|2359
129820|2651|4931
129821|2651|328
129822|2651|2381
129823|2651|3413
129824|2651|1366
129825|2651|2904
129826|2651|857
129827|2651|1370
129828|2651|3421
129829|2651|3934
129830|2651|2916
129831|2651|1897
129832|2651|4458
129833|2651|4462
129834|2651|2927
129835|2651|2417
129836|2651|1395
129837|2651|1908
129838|2651|4472
129839|2651|378
129840|2651|2958
129841|2651|3478
129842|2651|2978
129843|2651|4520
129844|2651|2476
129845|2651|4014
129846|2651|2994
129847|2651|3512
129848|2651|2489
129849|2651|2493
129850|2651|3520
129851|2651|3011
129852|2651|452
129853|2651|2500
129854|2651|4554
129855|2651|4045
129856|2651|4060
129857|2651|4061
129858|2651|2016
129859|2651|997
129860|2651|4583
129861|2651|2024
129862|2651|3052
129863|2651|1008
129864|2651|4594
129865|2651|1012
129866|2651|1014
129867|2652|1024
129868|2652|2564
129869|2652|906
129870|2652|4234
129871|2652|399
129872|2652|17
129873|2652|402
129874|2652|659
129875|2652|1687
129876|2652|2073
129877|2652|3354
129878|2652|4505
129879|2652|1307
129880|2652|4644
129881|2652|2469
129882|2652|1702
129883|2652|4007
129884|2652|2601
129885|2652|2735
129886|2652|3504
129887|2652|3633
129888|2652|4146
129889|2652|2867
129890|2652|48
129891|2652|4410
129892|2652|3899
129893|2652|4670
129894|2652|1087
129895|2652|577
129896|2652|4801
129897|2652|4296
129898|2652|3528
129899|2652|2644
129900|2652|85
129901|2652|983
129902|2652|88
129903|2652|1370
129904|2652|1115
129905|2652|1629
129906|2652|2399
129907|2652|3424
129908|2652|485
129909|2652|4839
129910|2652|2922
129911|2652|4588
129912|2652|877
129913|2652|2670
129914|2652|4976
129915|2652|4470
129916|2652|1018
129917|2652|4733
129918|2653|4737
129919|2653|2817
129920|2653|4998
129921|2653|2058
129922|2653|1426
129923|2653|1045
129924|2653|1430
129925|2653|2070
129926|2653|3224
129927|2653|2328
129928|2653|1693
129929|2653|3870
129930|2653|544
129931|2653|3105
129932|2653|2209
129933|2653|931
129934|2653|4898
129935|2653|4903
129936|2653|2731
129937|2653|1836
129938|2653|2859
129939|2653|1582
129940|2653|1326
129941|2653|2481
129942|2653|1843
129943|2653|2740
129944|2653|4019
129945|2653|2360
129946|2653|1723
129947|2653|3131
129948|2653|60
129949|2653|4416
129950|2653|1089
129951|2653|2625
129952|2653|3652
129953|2653|581
129954|2653|839
129955|2653|1736
129956|2653|3144
129957|2653|3788
129958|2653|336
129959|2653|1744
129960|2653|4947
129961|2653|1238
129962|2653|2135
129963|2653|4440
129964|2653|1884
129965|2653|734
129966|2653|4832
129967|2653|4833
129968|2653|3297
129969|2653|1889
129970|2653|2273
129971|2653|2146
129972|2653|3306
129973|2653|235
129974|2653|3307
129975|2653|2669
129976|2653|1774
129977|2653|3057
129978|2653|1270
129979|2654|1031
129980|2654|2056
129981|2654|3598
129982|2654|1046
129983|2654|2074
129984|2654|4143
129985|2654|3642
129986|2654|1594
129987|2654|4165
129988|2654|75
129989|2654|3153
129990|2654|4690
129991|2654|2641
129992|2654|606
129993|2654|610
129994|2654|615
129995|2654|2159
129996|2654|3184
129997|2654|1655
129998|2654|3707
129999|2654|3197
130000|2654|3717
130001|2654|3207
130002|2654|2697
130003|2654|2699
130004|2654|1168
130005|2654|3217
130006|2654|4244
130007|2654|4245
130008|2654|4252
130009|2654|3742
130010|2654|1185
130011|2654|676
130012|2654|2727
130013|2654|3255
130014|2654|187
130015|2654|3771
130016|2654|190
130017|2654|4802
130018|2654|197
130019|2654|4300
130020|2654|1741
130021|2654|2767
130022|2654|4309
130023|2654|1238
130024|2654|4313
130025|2654|1265
130026|2654|3825
130027|2654|4851
130028|2654|3830
130029|2654|2807
130030|2654|1278
130031|2654|3845
130032|2654|1286
130033|2654|3342
130034|2654|3854
130035|2654|4384
130036|2654|3873
130037|2654|1829
130038|2654|2854
130039|2654|1323
130040|2654|1837
130041|2654|3375
130042|2654|308
130043|2654|4916
130044|2654|323
130045|2654|4420
130046|2654|1862
130047|2654|329
130048|2654|333
130049|2654|2899
130050|2654|366
130051|2654|3455
130052|2654|3457
130053|2654|899
130054|2654|3977
130055|2654|4495
130056|2654|1939
130057|2654|4499
130058|2654|918
130059|2654|1949
130060|2654|2462
130061|2654|1951
130062|2654|1952
130063|2654|3487
130064|2654|4002
130065|2654|1458
130066|2654|4549
130067|2654|1991
130068|2654|3531
130069|2654|4555
130070|2654|2016
130071|2654|1510
130072|2654|1000
130073|2654|2033
130074|2654|1018
130075|2655|4224
130076|2655|2050
130077|2655|644
130078|2655|3461
130079|2655|775
130080|2655|4107
130081|2655|525
130082|2655|4366
130083|2655|2324
130084|2655|2168
130085|2655|2337
130086|2655|2467
130087|2655|4267
130088|2655|4398
130089|2655|3636
130090|2655|3388
130091|2655|4029
130092|2655|3903
130093|2655|4031
130094|2655|4550
130095|2655|4045
130096|2655|4816
130097|2655|1748
130098|2655|235
130099|2655|878
130100|2655|1138
130101|2655|499
130102|2655|381
130103|2655|2294
130104|2655|3704
130105|2655|2553
130106|2655|3965
130107|2656|4865
130108|2656|3972
130109|2656|1164
130110|2656|1038
130111|2656|4880
130112|2656|3608
130113|2656|1820
130114|2656|4127
130115|2656|3366
130116|2656|4520
130117|2656|1321
130118|2656|304
130119|2656|690
130120|2656|1097
130121|2656|721
130122|2656|2642
130123|2656|4439
130124|2656|3423
130125|2656|609
130126|2656|2402
130127|2656|2924
130128|2656|4077
130129|2656|1134
130130|2656|2544
130131|2656|2674
130132|2656|1397
130133|2656|886
130134|2656|2556
130135|2657|3233
130136|2657|1347
130137|2657|2180
130138|2657|4197
130139|2657|4742
130140|2657|2437
130141|2657|3912
130142|2657|4743
130143|2657|3720
130144|2657|4492
130145|2657|4334
130146|2657|3407
130147|2657|2414
130148|2657|818
130149|2657|4947
130150|2657|2807
130151|2657|3864
130152|2657|2622
130153|2658|3072
130154|2658|1153
130155|2658|1025
130156|2658|3971
130157|2658|4867
130158|2658|1796
130159|2658|1799
130160|2658|1160
130161|2658|647
130162|2658|1677
130163|2658|276
130164|2658|4884
130165|2658|2710
130166|2658|3098
130167|2658|2848
130168|2658|3489
130169|2658|3746
130170|2658|3874
130171|2658|2082
130172|2658|3749
130173|2658|2470
130174|2658|3880
130175|2658|2473
130176|2658|301
130177|2658|1329
130178|2658|4533
130179|2658|4663
130180|2658|4153
130181|2658|2617
130182|2658|1340
130183|2658|446
130184|2658|960
130185|2658|2626
130186|2658|1731
130187|2658|4675
130188|2658|3783
130189|2658|969
130190|2658|4810
130191|2658|1354
130192|2658|2505
130193|2658|2386
130194|2658|4819
130195|2658|4182
130196|2658|3297
130197|2658|3426
130198|2658|3428
130199|2658|3815
130200|2658|4201
130201|2658|4585
130202|2658|4463
130203|2658|1775
130204|2658|2291
130205|2658|4217
130206|2658|4987
130207|2658|637
130208|2659|4354
130209|2659|771
130210|2659|4098
130211|2659|3843
130212|2659|4870
130213|2659|777
130214|2659|3210
130215|2659|652
130216|2659|3473
130217|2659|4626
130218|2659|1170
130219|2659|275
130220|2659|1561
130221|2659|3615
130222|2659|4258
130223|2659|2979
130224|2659|420
130225|2659|2599
130226|2659|3370
130227|2659|4011
130228|2659|2991
130229|2659|1072
130230|2659|1337
130231|2659|826
130232|2659|1982
130233|2659|3647
130234|2659|832
130235|2659|2889
130236|2659|4041
130237|2659|2124
130238|2659|2131
130239|2659|4823
130240|2659|2136
130241|2659|1754
130242|2659|476
130243|2659|2782
130244|2659|3422
130245|2659|1889
130246|2659|98
130247|2659|1764
130248|2659|868
130249|2659|4327
130250|2659|1769
130251|2659|2155
130252|2659|366
130253|2659|3823
130254|2659|3951
130255|2659|3954
130256|2659|3826
130257|2659|4853
130258|2659|4343
130259|2659|250
130260|2659|4731
130261|2660|416
130262|2660|3362
130263|2660|3716
130264|2660|167
130265|2660|4777
130266|2660|4554
130267|2660|107
130268|2660|1484
130269|2660|4270
130270|2660|1646
130271|2660|4145
130272|2660|562
130273|2660|410
130274|2660|190
130275|2660|2078
130276|2661|2436
130277|2661|3975
130278|2661|905
130279|2661|3723
130280|2661|12
130281|2661|3981
130282|2661|3598
130283|2661|3467
130284|2661|1683
130285|2661|793
130286|2661|541
130287|2661|4893
130288|2661|1696
130289|2661|1440
130290|2661|162
130291|2661|35
130292|2661|289
130293|2661|550
130294|2661|1834
130295|2661|554
130296|2661|2861
130297|2661|1966
130298|2661|688
130299|2661|3634
130300|2661|4155
130301|2661|4157
130302|2661|1342
130303|2661|4032
130304|2661|1221
130305|2661|4805
130306|2661|3400
130307|2661|3401
130308|2661|4682
130309|2661|4170
130310|2661|4945
130311|2661|3027
130312|2661|340
130313|2661|3034
130314|2661|2273
130315|2661|1125
130316|2661|2278
130317|2661|2153
130318|2661|1520
130319|2661|4210
130320|2661|4979
130321|2661|2804
130322|2661|628
130323|2661|2292
130324|2661|4087
130325|2661|4475
130326|2661|4989
130327|2661|2814
130328|2661|639
130329|2662|2636
130330|2662|1997
130331|2662|1009
130332|2662|1781
130333|2662|4286
130334|2663|1153
130335|2663|1413
130336|2663|4742
130337|2663|8
130338|2663|265
130339|2663|655
130340|2663|3223
130341|2663|3354
130342|2663|2041
130343|2663|1694
130344|2663|1949
130345|2663|3745
130346|2663|289
130347|2663|3364
130348|2663|165
130349|2663|1830
130350|2663|2215
130351|2663|424
130352|2663|1065
130353|2663|4906
130354|2663|2988
130355|2663|44
130356|2663|175
130357|2663|3381
130358|2663|4919
130359|2663|4539
130360|2663|955
130361|2663|2683
130362|2663|827
130363|2663|1087
130364|2663|4799
130365|2663|3193
130366|2663|1341
130367|2663|4923
130368|2663|1725
130369|2663|2620
130370|2663|3274
130371|2663|1483
130372|2663|592
130373|2663|1745
130374|2663|466
130375|2663|339
130376|2663|3796
130377|2663|3411
130378|2663|2007
130379|2663|3672
130380|2663|2137
130381|2663|3802
130382|2663|1627
130383|2663|3288
130384|2663|2656
130385|2663|3172
130386|2663|3300
130387|2663|358
130388|2663|2410
130389|2663|1002
130390|2663|4731
130391|2663|2031
130392|2663|4720
130393|2663|624
130394|2663|1522
130395|2663|1777
130396|2663|1268
130397|2663|3833
130398|2663|3067
130399|2663|765
130400|2664|2694
130401|2664|4487
130402|2664|1528
130403|2664|3084
130404|2664|1811
130405|2664|4247
130406|2664|2969
130407|2664|1305
130408|2664|545
130409|2664|2595
130410|2664|805
130411|2664|4522
130412|2664|4523
130413|2664|557
130414|2664|431
130415|2664|4276
130416|2664|438
130417|2664|1207
130418|2664|2104
130419|2664|313
130420|2664|3899
130421|2664|4674
130422|2664|3906
130423|2664|2373
130424|2664|3142
130425|2664|4037
130426|2664|3784
130427|2664|4432
130428|2664|1488
130429|2664|4177
130430|2664|2643
130431|2664|1491
130432|2664|4435
130433|2664|598
130434|2664|2385
130435|2664|2393
130436|2664|1370
130437|2664|2650
130438|2664|604
130439|2664|2141
130440|2664|4574
130441|2664|2655
130442|2664|2788
130443|2664|1256
130444|2664|3180
130445|2664|3693
130446|2664|1904
130447|2664|2805
130448|2664|376
130449|2664|4346
130450|2664|2683
130451|2665|1024
130452|2665|390
130453|2665|1165
130454|2665|910
130455|2665|4879
130456|2665|1679
130457|2665|2322
130458|2665|3602
130459|2665|3865
130460|2665|1945
130461|2665|1691
130462|2665|4638
130463|2665|4514
130464|2665|2467
130465|2665|3746
130466|2665|2855
130467|2665|2471
130468|2665|3879
130469|2665|3370
130470|2665|555
130471|2665|4776
130472|2665|3496
130473|2665|686
130474|2665|2351
130475|2665|1711
130476|2665|1335
130477|2665|2872
130478|2665|3258
130479|2665|1339
130480|2665|3644
130481|2665|3010
130482|2665|1219
130483|2665|3140
130484|2665|4551
130485|2665|2247
130486|2665|2631
130487|2665|2760
130488|2665|2633
130489|2665|1492
130490|2665|470
130491|2665|857
130492|2665|4826
130493|2665|3674
130494|2665|3806
130495|2665|223
130496|2665|991
130497|2665|2913
130498|2665|3299
130499|2665|2403
130500|2665|2666
130501|2665|1002
130502|2665|3306
130503|2665|1901
130504|2665|2030
130505|2665|3055
130506|2665|1776
130507|2665|2673
130508|2665|1644
130509|2665|2675
130510|2665|2035
130511|2665|4223
130512|2666|642
130513|2666|3461
130514|2666|1926
130515|2666|2567
130516|2666|2312
130517|2666|136
130518|2666|2955
130519|2666|2572
130520|2666|1166
130521|2666|4752
130522|2666|1684
130523|2666|2972
130524|2666|2589
130525|2666|3743
130526|2666|4260
130527|2666|1452
130528|2666|1069
130529|2666|4782
130530|2666|1327
130531|2666|688
130532|2666|945
130533|2666|815
130534|2666|1590
130535|2666|1214
130536|2666|2494
130537|2666|832
130538|2666|4803
130539|2666|4036
130540|2666|327
130541|2666|1224
130542|2666|3787
130543|2666|4561
130544|2666|2899
130545|2666|3924
130546|2666|1875
130547|2666|980
130548|2666|1876
130549|2666|2141
130550|2666|350
130551|2666|3551
130552|2666|3042
130553|2666|1378
130554|2666|1637
130555|2666|2280
130556|2666|4457
130557|2666|2667
130558|2666|2796
130559|2666|2544
130560|2666|2160
130561|2666|4340
130562|2666|3829
130563|2666|631
130564|2666|379
130565|2667|4224
130566|2667|4704
130567|2667|1827
130568|2667|1092
130569|2667|134
130570|2667|778
130571|2667|140
130572|2667|2719
130573|2667|368
130574|2667|2581
130575|2667|1782
130576|2667|2199
130577|2667|309
130578|2667|409
130579|2667|2742
130580|2667|542
130581|2667|1183
130582|2668|3200
130583|2668|4865
130584|2668|3714
130585|2668|3842
130586|2668|4358
130587|2668|2953
130588|2668|138
130589|2668|4747
130590|2668|4493
130591|2668|2446
130592|2668|1809
130593|2668|1043
130594|2668|405
130595|2668|2327
130596|2668|1308
130597|2668|3103
130598|2668|1318
130599|2668|4395
130600|2668|3884
130601|2668|2477
130602|2668|3373
130603|2668|2998
130604|2668|4023
130605|2668|2616
130606|2668|1211
130607|2668|452
130608|2668|580
130609|2668|3526
130610|2668|4296
130611|2668|4553
130612|2668|3536
130613|2668|1143
130614|2668|2902
130615|2668|3671
130616|2668|3417
130617|2668|348
130618|2668|988
130619|2668|2912
130620|2668|4320
130621|2668|1890
130622|2668|2662
130623|2668|3815
130624|2668|4719
130625|2668|2800
130626|2668|4975
130627|2668|3059
130628|2668|2932
130629|2668|1399
130630|2668|3324
130631|2668|125
130632|2669|2691
130633|2669|2692
130634|2669|2947
130635|2669|1926
130636|2669|775
130637|2669|648
130638|2669|4873
